Content,Section
"Ahead of the 2020 election, Donald Trump and administration officials have claimed the era of offshoring American jobs and factories is “over”, but even through the pandemic US corporations have continued to lay off employees and send their work abroad. Petitions for trade adjustment assistance (TAA) – a government scheme designed to soften the blow from jobs sent overseas – shows that about 37,000 workers had their positions sent overseas between 15 March and 31 July 2020, , a nearly identical rate to the same timeframe in 2019. Bed, Bath & Beyond shut down a call center in Layton, Utah, last month, displacing 286 workers and sending the work abroad to the Philippines through a contractor. “They actually tricked people into training these other people. The way they worded it was they’re bringing the contractor to help out with the overflow. I was never told in any form I was training people to take my job,” said a laid-off call center employee who requested to remain anonymous due to a confidentiality agreement. “For them to make the change with the layoffs, when they did, was the biggest slap in the face for employees. There was no need to do it in the middle of a pandemic.” Bed, Bath & Beyond did not respond to multiple requests for comment. Workers were told in an email the layoffs were part of a restructuring plan. Since Trump’s inauguration on 20 January 2017 to 31 July 2020, over 308,000 workers have been certified for trade adjustment assistance benefits. Trump campaigned on promises to stop offshoring, and workers at companies that have shut down or scaled back operations, including AT&T, Carrier in Indiana, Siemens in Iowa and Nabisco in Illinois, have criticized the lack of support for workers once he took office. As part of restructuring ahead of bankruptcy, Brooks Brothers decided to shed their “Made In America” commitment and shut down three clothing factories in the US in July 2020. The company will rely on production abroad, displacing up to 700 workers in the US. “It’s tough for everybody. We didn’t expect the company to close it. People have been here for 30 to 40 years,” said Pedro Lopez, president of Unite Here local 187 who worked at the Brooks Brothers’ Southwick factory in Haverhill, Massachusetts, for over 10 years. He hasn’t found other employment out of fear of making his 92-year-old mother, who he cares for, sick from coronavirus.  In a recent policy paper, Owen Herrnstadt, the IAM’s chief of staff to the international president and director of trade and globalization, disputed claims from the Trump administration that current trade policies were bringing back jobs to the US, citing the continued influx of TAA petitions, the lack of progress in reversing job losses abroad, and promised jobs from corporations such as Foxconn in Wisconsin that never panned out. “We cannot simply turn around offshoring by doing what the current administration has done: tweeting out tariffs and issuing executive orders ‘encouraging’ companies to use domestic sourcing,” Herrnstadt argued. A report published in August 2020 by the Economic Policy Institute noted that between 2016 to 2018, the latest year of available data, nearly 1,800 manufacturing factories in the US had disappeared. The report notes coronavirus has further hit manufacturing with the loss of 740,000 jobs this year, and trade deficits that drive offshoring, particularly with China and Mexico, have continued to increase under Trump. Among the TAA petitions filed during the pandemic are 403 workers in Buffalo, New York, at Panasonic who will be displaced at the end of September 2020. The petition says Tesla and other companies are switching to purchase solar products from China and existing production will be sent overseas to Malaysia. On 15 September, 500 workers at the Asarco copper processing plant in Hayden, Arizona, will be displaced as the mining company plans to ship concentrate that was to be processed in Arizona to Mexico. Some 110 workers at an Amarillo, Texas-based Asarco refinery are also being impacted. The displacement comes shortly after Asarco workers ended a nine-month strike in July 2020 after a NLRB ruling in their favor over new contract negotiations. Winoa USA shut down its Redford, Virginia-based steel abrasive plant in June 2020, sending the production equipment abroad to Canada and France. Thirty-eight workers were affected by the shudown. “It was very sudden. We didn’t have a lot of notice. Obviously the market had been up and down prior to that due to Covid, but we were all optimistic up until the decision was made to close the doors to the plant,” said a worker at the plant who requested to remain anonymous due to a confidentiality agreement. “I’m currently still unemployed, searching for work. Hopefully I can change that in the near future. It’s put me in a tough position.” Brooks Brothers and Winoa USA did not respond to multiple requests for comment.",business
"Citigroup has appointed the Scottish-American banker Jane Fraser as its next chief executive, the first time a big Wall Street bank will be led by a woman. Fraser, who has worked for the lender for 16 years, will take over from Michael Corbat in February. Fraser was born in Scotland and studied economics at Cambridge University and Harvard Business School before starting her banking career at Goldman Sachs in London. Since then she has worked in roles across the world for a range of companies. Citigroup is one of the world’s biggest banks, with assets worth more than $2.2tn (£1.7tn) on its balance sheet at the end of June. The promotion will make Fraser one of the most prominent women in US business. Only 38 of the Fortune 500, which tracks the US’s biggest listed companies, had female chief executives at the start of August, according to CNN. Fraser will also be one of the few women at the top of the global banking industry. In the UK, NatWest Group – formerly known as Royal Bank of Scotland – appointed Alison Rose as its chief executive in September 2019, while in the public sector Christine Lagarde was made head of the European Central Bank in July 2019. Fraser was appointed as president of Citi last year when she took control of its global consumer banking division. Before that she had senior leadership roles for the bank in Latin America and in its US mortgages and mergers and acquisitions divisions. Prior to Citi, Fraser worked at the management consultancy McKinsey. Corbat will retire after eight years as chief executive and 37 years at the US bank. He took over in the aftermath of the global financial crisis, when Citi received a $45bn government bailout, one of the biggest given to any bank. Since Corbat took over the bank’s share price has increased by more than 40%, although it has struggled to make up ground lost to rivals. Fraser’s first job will be to guide Citi through the extended period of economic weakness expected by many economists as the US and other major markets struggle to recover from the coronavirus pandemic. In July, the bank reported that net income in the second quarter of 2020 fell by 73% on the same three months last year as the bank set aside billions of dollar to cover bad loans. Fraser said: “I am honoured by the board’s decision and grateful to Mike for his leadership and support. We will invest in our infrastructure, risk management and controls to ensure that we operate in a safe and sound manner and serve our clients and customers with excellence. “Citi is an incredible institution with a proud history and a bright future.”",business
"Hotels and restaurants have been hit by a wave of cancellations as new coronavirus restrictions throw the country’s Christmas celebrations into doubt and raise the prospect of a fresh setback for the high street. If new rules banning gatherings of more than six people remain in place over the festive season, analysts say, the absence of Christmas parties and big family get-togethers could cost retailers billions of pounds in lost clothing and food sales. “I think that this could reduce retail spending by billions,” said independent retail analyst Richard Hyman. “Toys and presents will obviously be bought, but I think clothing sales will be hit.” “Clothing retailers need the fillip that is triggered by going to parties and family gatherings, and that’s clearly going to be very significantly curtailed. Why bother [buying something new]?” The festive season is when many retailers bank the lion’s share of their annual profits, and many stores are desperate to make up lost ground after being forced to close their doors for months during the lockdown. The weeks of frenetic socialising in the run-up to Christmas and new year are also extremely important to Britain’s pubs, restaurants and hotels. Some venues bank as much as 40% of their annual profits between Halloween and January. Kate Nicholls, chief executive of UKHospitality, the industry trade body, said its members had experienced an immediate drop in bookings, with tables even cancelled for Wednesday night after Boris Johnson announced the clampdown. The new rules threatened to undo the work of the government’s recent “eat out to help out” scheme, which had encouraged Britons to venture out of their homes and helped rebuilt confidence in the sector, she said. “The fear is that, having built momentum over August and brought back two-thirds of our workforce from furlough, consumers get nervous and feel they can’t go out,” explained Nicholls. “There was a very clear ‘Don’t socialise’ message [from the government].” The new restrictions in England and Scotland pose a fresh threat not only to restaurants and pubs that had started to get back on their feet, but also to nightclubs, events venues and hotels, whose livelihoods rely on the large gatherings that have not yet been allowed to resume. “We’ve seen lots of cancellations already and then there’s the question of what it means for planning for the October to December period,” said Nicholls. “You have still got a million people whose jobs are being subsidised. Those employment levels are looking unsustainable unless you are able to guarantee that you can open.” After what has been a year to forget for many people, Christmas was the one date people had to look forward to in their diaries. John Lewis opened its Christmas shop early after it found that searches for festive products had nearly quadrupled compared with last year. Last week online marketplace Notonthehighstreet said searches for “Christmas” on the gifting website were running at double last year’s level. The usual Christmas shopping jamboree was already under threat owing to the recession and the financial uncertainty faced by furloughed workers as the government scheme is withdrawn. Retailers also face the headache of adhering to social distancing rules at a time of year when stores usually throng with shoppers. The retail sector itself also remains in turmoil after the lengthy lockdown accelerated the transfer of sales from physical stores to the digital realm, contributing to a wave of store closures and administrations that has led to the loss of nearly 125,000 retail jobs. While DIY and homeware retailers have reported bumper sales as the shift to working from home, coupled with cancelled holidays, sees consumers spend money on sprucing up their homes, fashion retailers in particular have struggled. With nowhere to go, consumers have shunned their usual wardrobe updates and the absence of Halloween and Christmas parties will provide another excuse to cut back. “Clothing is the part of the retail sector that remains under the most amount of pressure by far,” said Retail Economics’ chief executive, Richard Lim. “There have been significant changes in consumer habits, we’re still not going out and socialising with the frequency that we were previously.” Lim added: “It’s about the feel-good factor, and this year, perhaps more so than in any other year in living memory, Christmas is going to be hugely important for many households and families. But people will be nervous about these restrictions and the last thing that retailers need at the moment is to put a dampener on Christmas spirits.”",business
"Scottish Power’s wind and solar farms will soon help produce green hydrogen to run buses, ferries and even trains as part of a pioneering strategic partnership to develop the UK’s nascent hydrogen economy. The renewable energy company, owned by Spain’s Iberdrola, will work alongside companies that specialise in producing and distributing the zero-carbon gas. Hydrogen is expected to play a major role in helping the UK to meet its climate targets. Scottish Power will use the clean electricity generated by a major new solar farm planned for a site near Glasgow to run an electrolyser, owned by its project partner ITM Power, which will split water into hydrogen and oxygen molecules. The third company within the partnership, BOC, specialises in compressing and distributing gases and will help transport the hydrogen gas to councils, factories and transport depots across the country. “Green hydrogen is something that everyone is talking about,” said Lindsay McQuade, the head of renewables at Scottish Power, “but we wanted to do something about it. This is a pioneering partnership which brings together skills from all the companies involved.” The hydrogen gas can be used in place of methane-rich North Sea gas to run power plants, heavy machinery and transport vehicles without adding to the greenhouse gas emissions that are accelerating the climate crisis. Scottish Power’s first project will be based near a new solar farm that it plans to build near the site of the largest onshore windfarm in the UK: Whitelee, south of Glasgow. The site is also expected to be equipped with a “super battery”, which can store and release clean electricity when it’s needed. The plans are expected to be replicated across the country using Scottish Power’s windfarms, solar panels and battery installations to use renewable energy when it is at its cheapest to run the electrolysers that create hydrogen. “Our revolutionary approach – which really will be a game-changer – fully supports the large-scale transformation needed to replace heavy diesel vehicles with cleaner, greener alternatives,” McQuade said. She said that by working with industry leaders such as ITM Power and BOC the partnership would be able to offer the operators of heavy vehicle fleets and industry “a packaged solution that brings all of the pieces of the jigsaw together – production, distribution, supply” from as soon as 2022. “All they have to do is provide the vehicles,” she said. ",business
"Governments must resist imposing spending cuts and hefty tax rises before their economies have recovered from the effects of coronavirus lockdowns, a leading global thinktank has warned. In its quarterly health check of the global economy, the Organisation for Economic Co-operation and Development (OECD) said it would be necessary to continue borrowing extra funds into next year to support the worst-hit households and businesses despite concerns about mounting public sector debts. In a clear shot across the bows of governments contemplating tax rises, including the UK, the OECD said public spending was needed to support a rebound in growth that had begun to slow in many countries since June, mainly on fears of further lockdowns this winter. “The aim must be to avoid premature budgetary tightening at a time when economies are still fragile,” said the organisation, which advises 36 mostly wealthy countries from its headquarters in Paris. Rishi Sunak has come under pressure from several Conservative backbenchers to quickly reduce spending and increase taxes to cap the UK’s borrowing, which is expected to hit almost £300bn in this financial year. On Tuesday, the chancellor refused to rule out tax rises in the next budget, which is expected in November, following questions in the Commons by the shadow chancellor, Anneliese Dodds. Speaking this week at the TUC conference, the Labour leader, Keir Starmer, said the chancellor needed to pump further funds into the economy to replace the job retention scheme and “develop those sectors where it is most needed” – such as retail, hospitality and aviation. The OECD’s chief economist, Laurence Boone, said governments could revise the support they offer households and businesses as the needs of the economy shifted with a focus on higher welfare and training for those made redundant. She highlighted moves by the Netherlands government to pay a supplement to workers forced to take part-time jobs while also offering new forms of online training. However, she stressed that governments would need to continue running spending deficits next year while local lockdowns limited a rebound in GDP growth. “This is not asking governments to be profligate or calling for a spending spree when we say that support is needed next year. We are concerned about the people hit hardest by the pandemic and how they need support to find a new job,” she said. Since the OECD’s previous assessment in June, most developed countries have bounced back quickly and without the high levels of unemployment that were expected. Boone said the global economy would shrink by 4.5% this year, which was 1.5 percentage points less than was predicted in June, before rebounding by 5% next year. The UK’s growth forecast was revised upwards by 1.4 percentage points to -10.1% this year, which she said would be followed by a 7% increase in 2021. The largest revision was to US GDP, which three months ago was expected to contract by 7.3% in 2020 but is now forecast to shrink by only 3.8% before growing by 4% next year. Boone said the stimulus package agreed by Congress and the dramatic easing of monetary policy by the Federal Reserve, which cut rates to zero from last year’s 2.5% and expanded its quantitative easing programme by $700bn, helped boost growth. The report said: “The extensive policy actions undertaken as the pandemic developed have helped to prevent an even larger collapse and buffer the incomes of households and companies. “With the recovery remaining hesitant, sporadic outbreaks of the virus still occurring, and many sectors still struggling to adjust, fiscal and monetary policy support needs to be maintained to preserve confidence and limit uncertainty. “At the same time, a delicate balance has to be struck between facilitating the immediate recovery by supporting viable jobs and companies and ensuring that policy allows sufficient flexibility for necessary reallocation across sectors to occur over time. This calls for flexible and state-contingent policy support that can evolve as the recovery progresses.” Boone repeated the OECD’s call for greater cooperation to support countries that lack the infrastructure or borrowing capacity to offset the worst effects of the pandemic. India, South Africa, Mexico and Argentina will contract by more than 10% this year, she said, and only India will return to strong growth in 2021. Mexico will grow by 3%, Argentina by 3.2% and South Africa by only 1.4% in 2021.",business
"The value of “buy-now pay-later” finance group Klarna has soared past $10bn after investors pumped $650m into the Swedish payments company. The company said a new round of investor funding valued the company at $10.6bn (£8.1bn), a blockbuster figure that makes it the fourth-largest private fintech in the world. Sebastian Siemiatkowski, the company’s co-founder and chief executive, said the worlds of retail and finance had reached an “inflection point”. He added: “The shift to online retail is now truly supercharged,” adding that there had been “a very tangible change in the behaviour of consumers who are now actively seeking services which offer convenience, flexibility and control in how they pay”. Klarna is among a wave of fintech firms seducing shoppers on tight budgets. It bills itself as offering a “healthier, simpler and smarter alternative to credit cards” as shoppers can spread the cost of purchases over interest-free instalments. However, some financial experts fear easy-access digital loans could turn into a debt trap. Unlike traditional high-street credit products, Klarna earns fees from the retailers rather than from charging shoppers interest although some fintech companies, including Klarna, also offer interest-bearing products. Klarna now has more than 200,000 retailers on its books, including Asos, JD Sports and H&M in the UK, and 90 million customers worldwide. Retailers like the plans because shoppers using them typically spend more, more often. Investors clearly think the “buy-now pay-later” model has big potential, with the US private equity firm Silver Lake, Singapore’s sovereign wealth fund GIC and BlackRock among the new investors. Indeed, Klarna has doubled in value over the past year as a 2019 investment round valued it at $5.5bn. Klarna’s growing worth comes despite the 15-year-old company making its first annual loss in 2019 as a result of a rising number of bad debts – a trend that has continued into this year. Andrew Quartermaine, of payments firm ACI Worldwide, said Klarna’s soaring valuation reflected the growing consumer demand for alternative ways to pay as well as altered shopping habits “as an increasing number of consumers choose to shop online due to the ongoing pandemic”.",business
"Kim Roe, 57, managing director of Circa Group, a conferences and events business based in Tunbridge Wells, was elated when she heard about the high court judgment in the Financial Conduct Authority’s test case on business interruption policies. “It’s a great relief,” she said. “It could save mine and hundreds of smaller businesses around the country.” Roe set up her business, which organises conferences and charity events, in 2009. The firm has been insured with Hiscox ever since. Hiscox was one of several insurance firms which had refused pay out on business interruption insurance claims caused by the Covid-19 pandemic lockdown. “When the judgment came out, I checked and we are in the categories of those that should be covered,” she said.  Roe said it was “extremely frustrating and disappointing” to learn during the Covid-19 lockdown that Hiscox was refusing to acknowledge legitimate claims on the business interruption policy. “I feel the wording was clear on the policy. We’ve paid for it every year and that’s what insurance is for. If we’re covered, we’re covered. I feel they have to step up to the mark,” she said, adding that Hiscox’s refusal to pay out on it business interruption insurance policies was particularly disappointing because the insurer had a reputation for being good for small businesses. Before the pandemic, Circa Group employed eight people and also used a host of freelancers. Now it’s just Roe and one part-timer. “We lost all of our business for this year, every single event. A lot of things have been postponed into the second quarter of next year,” she said. Roe estimated that Circa lost £500,000 in business this year and will lose a further £1.5m next year, because of the cancellation of major events. She hopes to claim for those losses on the business interruption policy, and potentially future losses because the events and hospitality industry will take a long time to recover from the Covid-19 pandemic. She believes the Hiscox policy provides cover for up to five years of losses. “We won’t be anywhere near our normal trading levels for three to five years because the conference and events industry has been massively hit,” she said.",business
"Costa Coffee is to cut up to 1,650 jobs in its cafes – more than one in 10 of its workforce, as it said trading remained challenging during the Covid-19 pandemic. The company, which was bought by Coca-Cola two years ago, said it had now reopened 2,400 of its 2,700 UK outlets – all of which closed for six weeks during the lockdown. It plans to reopen the remaining stores over the next month. All Costa staff were put on the furlough scheme with full pay but as that scheme winds to a close the coffee shop group said it would remove the assistant store manager role across all shops to cut costs. “While trade is returning, helped by the government’s VAT reduction, which Costa passed on to customers in full, and the recent [eat out to help out] scheme, there remain high levels of uncertainty as to when trade will recover to pre-Covid levels,” the company said in a statement. Costa’s move comes as service-sector companies in Britain cut jobs at a faster pace than in the 2008 financial crisis, according to a closely watched survey of business activity. Despite the return of economic growth as lockdown controls have been relaxed, IHS Markit and the Chartered Institute of Procurement & Supply said the rate of redundancies accelerated in August. It said as many as one in three companies in a survey of 650 service sector firms had reduced their staffing levels last month, with businesses putting redundancy measures in place as their usage of the government’s furlough scheme winds down.  The job cuts at Costa come after rival coffee shop chain Pret a Manger said last week it planned to cut nearly 2,900 jobs after its sales plummeted. Airport and train station specialist SSP, which owns Caffé Ritazza and Upper Crust, said in July it would cut 5,000 jobs because of dwindling passenger numbers, while the high street cafe Le Pain Quotidien shed 200 staff and closed 11 of its 26 sites after falling into administration. In July, Coca-Cola said its sales of tea and coffee had fallen by nearly a third in the three months to June, largely due to the temporary closures of nearly all its Costa cafes in western Europe. Neil Lake, managing director for Costa Coffee UK and Ireland, said: “We have had to make these difficult decisions to protect the business and ensure we safeguard as many jobs as possible for our 16,000 team members, whilst emerging stronger ready for future growth.” Costa said it would seek to find those whose jobs were at risk alternative roles within the business where possible and provide support to help for those leaving the business.",business
"Willie Walsh is not quite enjoying the retirement he had planned. When his departure was announced in January, he had just led British Airways owner IAG to a €2.3bn pre-tax profit for 2019, its share price was moving back towards all-time highs, and as one of the FTSE 100’s longest-serving chief executives, he was preparing to step down in March. Fast-forward eight months and the world looks very different. After pushing back his leave date when the severity of Covid-19 became clear, Walsh will finally hand over the controls at IAG’s delayed annual meeting on Tuesday, at a time when the airline industry appears permanently changed by the pandemic and British Airways is flying only a fifth of its pre-crisis schedule. Instead of churning out profits, IAG made a €4.2bn loss in the first half of 2020, and Walsh himself will leave under the cloud of a potential shareholder revolt about his big pay packet at a time when the company is laying off thousands. Walsh is a rare thing in the airline industry: a former pilot who made it to the top of the boardroom. Starting at Aer Lingus before moving to British Airways in 2005, Walsh engineered BA’s 2011 merger with Spain’s Iberia to create a new, unorthodox group with separate management teams but shared costs in some central services. At Aer Lingus he earned the moniker “Slasher Walsh” after cutting thousands of jobs and selling off the company’s art collection. That approach has continued right until his last days in the job, with British Airways alone announcing plans to cut 12,000 jobs during the pandemic. It has made 6,500 voluntary redundancies so far, to the anger of unions, which argue that the company is taking advantage of the crisis. Investors at Tuesday’s meeting, to be held in Madrid, will have the chance to give Walsh a final bloody nose before his departure: the influential adviser Institutional Shareholder Services is urging investors to reject an £883,000 bonus to be awarded to the chief executive for 2019 in a non-binding vote on its pay report. Several major investors are said to have indicated that they will vote against the report. The company argues that the bonus relates to pre-pandemic performance and that Walsh’s pay has been cut by a fifth since April. However, there is little sign that the company’s at times uncompromising style under the chief executive will be abandoned. Walsh’s notoriously tough style has its advocates. John Strickland, who runs aviation analyst JLS Consulting, said that Walsh understood the importance of cost management to airlines even before the crisis, as budget airlines took market share. He adds that Walsh’s legacy is evident in IAG’s large cash reserves, which have allowed it to avoid government bailouts through the pandemic. Walsh will on Tuesday hand over to new chief executive Luis Gallego, the lieutenant whom he trusted to oversee Iberia’s turnaround in 2012. Chairman Antonio Vázquez last month announced his intention to retire in early January 2021, so the company’s recovery from the pandemic will be overseen by a new team. Gallego’s attention will be focused for months on the recovery effort – helped by a €2.75bn fundraising call, also to be voted through on Tuesday. But beyond the pandemic lies arguably a bigger challenge for an industry still hooked on fossil fuels: the climate crisis. Walsh has talked a good game, committing the company to net zero carbon emissions by 2050. But aircraft technology lags far behind green ambitions, so Walsh leaves IAG with few clues to its long-term future.",business
"The Co-op is to create 1,000 jobs as it opens 50 new stores, becoming the latest supermarket to expand during the coronavirus pandemic. The jobs will be spread across the new shops and another 15 stores that will be enlarged as part of a £130m investment, the company said. Another 12 franchised stores, run with Co-op branding but owned by others, are also planned for 2020. It is the Co-op’s second hiring spree during 2020; it gave permanent jobs to 1,000 of 5,000 workers brought in to cope with an increased workload at the height of the UK’s lockdowns. The Co-op employs 55,000 workers across the UK, with 2,600 stores. While employment in high-street retail and hospitality sectors has been hit hard by the pandemic, supermarkets have had to contend with extra demand and new costs as the pandemic altered customer shopping habits. The pandemic has prompted a rapid acceleration in numbers of customers using supermarkets’ online grocery delivery services. A report by Waitrose has found that the number of UK consumers in the UK doing a weekly grocery shop online has doubled since the coronavirus lockdown, in a trend it described as “irreversible”. While the latest hiring by the Co-op will occur across the stores, many of its new workers are employed on online orders. Co-op workers collect orders within individual supermarkets for distribution, rather than rely on central fulfilment warehouses. The Co-op also has a distribution deal across 400 stores with Deliveroo, the delivery app that has expanded from takeaway food to groceries.",business
"It is almost 30 years since Australia last slid into recession, a now distant time when no one had heard of the internet and the Property Council had just appointed a young researcher called Scott Morrison. The then treasurer, Paul Keating, famously said it was the “recession we had to have”, but the slump prompted structural reforms and the economic scars were quickly healed as Australia rode the Chinese tiger to unprecedented prosperity. Fast-forward three decades and the path out of recession does not look so simple with unemployment climbing to more than 1 million. One expert says “nobody is safe” from redundancy. The combination of a recession and the coronavirus lockdown laid over the top poses a profound economic challenge for the future labour market. Low-hanging fruit such as productivity improvements and the transition to a service-based, global-facing economy have been plucked from the tree. The Reserve Bank was able to slash interest rates to stimulate growth back in 1991-92, but this time around borrowing costs are already at a record low and households are among the most indebted in the world. The entire shutdown of once thriving sectors in a matter of days gives this economic crisis a particularly vicious edge, with consumer-facing workers in the hospitality, entertainment and hotel industries the first to bear the brunt. Jobs that once looked future-proof were the next to go as the contagion spread throughout the economy. Qantas has gone from making record profits two years ago to its worst ever loss and thousands of redundancies last month. Its rival, Virgin Australia, collapsed altogether. Jim Stanford, the director of the Centre for Future Work, says “nobody is safe” and warns that we could end up in a widespread slump that could last several years. “Companies laid off workers because they can’t see customers coming back, such as Qantas and universities,” he says. “There will be more of that as we go along and as the government pulls back employee support such as jobkeeper.” Economists and consultants believe the double whammy of the current crisis will rapidly accelerate structural changes in the labour market that were already under way. Peter Wheeler, a partner in people and organisation at consultancy PwC, says challenges facing workers such as productivity, technology and gaps in skills already existed before the pandemic brought on the recession. “Covid and the recession has accelerated these things,” he says. “So while the change might have taken five years before, it is now happening in a matter of months.” Prof Jeff Borland, Truby Williams professor of economics at the University of Melbourne, agrees and says history shows the recession will “bunch together destructive forces” and spell bad news for some sectors. “During past recessions, manufacturing was very vulnerable as many jobs could be automated. It accounted for more than 20% of the workforce in the 70s but now represents just 7%. “I don’t see any reason why we won’t see this occurring again. Jobs that involve tasks that can be codified will slowly disappear such as machine operators or clerical jobs,” he says. The hollowing out of middle-income jobs is also a threat, Borland says, as the crisis speeds up what he calls “job polarisation” whereby the middle decline as low-skilled jobs and high-skilled jobs increase. Manufacturing is not the only sector that has declined in the last 30 years. Back then, 21% of the working population was employed in the retail and wholesale sector, according to the Australian Bureau of Statistics, compared with 13% in 2019. Agriculture has also halved from 5.5% to 2.6%. Construction, which expanded to employ 13% of the workforce by 2019 (15% of all men) from 9%, is in the doldrums thanks to a slump in building approvals, but is likely to benefit as governments throw money at infrastructure schemes to keep people in work. Stanford argues that only massive government intervention to support industry and create jobs in infrastructure projects and other programs could avert the disaster facing workers in many sectors who may never return to their jobs. “The public sector will expand in the coming years,” he says. “Government is the only actor with sufficient resources and authority to make things happen. It has incredible resources as we have seen and can roll things out super-quick. We’ve seen why we need strong government to protect people and the economy.” Another clear growth area that experts agree on is healthcare as the pandemic reshapes community priorities and the way we all live and work. Liam Harrison, a healthcare analyst at market research firm IBISworld, says the rollout of contact tracing to counter Covid-19 could be here to stay as it becomes more financially viable in future to track regular flu outbreaks. The need for more so-called telehealth, where contact between doctors and patients is minimised, will leave healthcare technology companies well placed to benefit and create jobs. “Demand is way up,” he says. As well as increased health spending across the board to deal with the pandemic and an ageing population, the aged care royal commission is likely to lead directly to higher staffing and more regulation in homes. Last year, a report by the consultancy McKinsey on the future of work in America identified the changes on the horizon in an analysis that can also be applied to some extent to the Australian economy. It said that while employment in office support and food service may decline, “healthcare, STEM occupations, creative and arts management, and business services” would see strong growth. The prediction about the arts industry now looks terribly wrong to the thousands of people left unemployed by Covid-19, but it illustrates a point by PwC’s Wheeler that we never really know everything about the jobs of the future, just that they will exist. Key transferrable skills such as digital literacy, data analytics, cybersecurity, robotics and AI will be crucial for young people to develop. But he also argues that soft skills such as emotional intelligence, critical thinking, problem solving, collaboration and creativity will also be crucial to the future of work. “New jobs will arise,” he says. “We don’t know the jobs of the future. We never did. But we know young people will have multiple careers and jobs and experience lifelong learning. Learning on the job will be more important than ever.”",business
"Consumers are being asked to rifle through their bins in order to weigh and record their daily food waste, in an ambitious trial that aims to reduce the 6.6m-tonne mountain of food thrown away by UK households every year. The UK’s largest supermarket, Tesco, has linked up with the environmental charity Hubbub to run the six-week experiment in which families will receive advice on meal planning and food storage along with recipe tips for using up leftovers. The results from 55 households will be used by Tesco and Hubbub to offer advice and practical steps to help cut food waste, which on top of its negative environmental impact typically costs a family of four about £60 a month. The UK has signed up to a global sustainable target of halving food waste by 2030. The trial takes place at a time when the UK lockdown has led to a dramatic change in the nation’s shopping and cooking habits. New polling of about 2,000 adults for Tesco found that 67% now felt differently about food. Almost a third of respondents (29%) said the pandemic had made them value food more. “Lockdown has driven the biggest change to the nation’s food habits in generations, and many of us have experienced shortages for the first time,” said Aoife Allen of Hubbub. “Cutting food waste has proved a stubborn challenge and we are a long way from the goal of halving food waste.” Supermarkets have been criticised for wasting food in their supply chains that could be diverted to food banks. Tesco was the first to publicise its figures.  In 2018 Sainsbury’s abandoned a £10m scheme to halve food waste after a year-long trial in a Derbyshire town produced disappointing results. The Waste Less, Save More experiment fell far short of its 50% target, with households thought to have cut waste by only 9% while telling Sainsbury’s the issue was not a priority for them. However, lockdown has thrown up new challenges and in July the government’s waste advisory body, Wrap, said self-reported food waste was up by 30%, reversing progress made at the start of the pandemic as consumers threw away less food while confined to their homes. In Tesco’s research, 35% of people said they reduced their food waste during lockdown and 75% said they had kept this up since restrictions were lifted. Nearly two-thirds (61%) were cooking with leftovers every week, while 32% were planning meals and almost a quarter (22%) were batch-cooking and freezing more.  Only 3% of those who cut food waste during lockdown said they did not plan to continue these new habits in future.",business
"Nottingham city council’s failed energy supplier, Robin Hood Energy, has agreed to sell thousands of customer accounts to British Gas, and will make hundreds of employees redundant before closing later this year. The council-run energy company, one of the first in the UK, informed staff on Thursday that 250 people would lose their jobs following a deal to sell its customer base to the UK’s biggest energy supplier. The deal will result in 112,000 households and 2,600 business customers being transferred to British Gas, five years after Robin Hood Energy was set up to challenge the dominance of the UK’s big six energy suppliers. The closure of Robin Hood Energy follows a damning report from auditors at Grant Thornton this summer which found that the not-for-profit company had lost a total of £34.4m by March 2019 despite receiving £43m of public cash and £16.5m of loan guarantees. The report dealt a severe blow to the UK’s experiment with council-run energy suppliers, which had previously won the support of the former Labour leader Jeremy Corbyn, Scotland’s first minister, Nicola Sturgeon, and the London mayor, Sadiq Khan. Nottingham council leader, David Mellen, said: “We know this is a very sad day for the business and its employees who have played a part in creating a more dynamic and customer orientated market for all energy consumers.” Nottingham city council launched Robin Hood Energy in 2015 with the intention of offering customers green electricity at an affordable price. Bristol city council followed suit with Bristol Energy the year after. But both council-run suppliers have struggled to stay afloat as a deluge of investor-backed challenger brands entered the market. Robin Hood Energy reported a writedown of £24m on its loans this year, and a financial loss of £22.5m for the financial year ending in 2019 before putting its customers up for sale. The deal comes weeks after Bristol Energy put itself up for sale after reporting a loss of £10m for the 2018-19 financial year. Chris O’Shea, the chief executive of British Gas parent company Centrica, said all customers joining the supplier from Robin Hood would be offered a green electricity tariff at the same rate as they paid before. “We are delighted to welcome Robin Hood customers to British Gas,” he said.",business
